"10","XX","","1","6","7","on 6 November 2015","ANONYMOUS","I received the FAKE one!!","I received the fake one........<br />As mentioned by many other reviewers,I too found the following<br /><br />1.No arrow sign after EVO logo....(I have googled so hard and concluded that genuine sd cards have that arrow...)<br />2.Black colour writing instead of grey....<br />3.Made in Philippines......(written on the sd card)<br />4.Manufactured in Korea.....(written on the back sticker which is pasted above the original back cover....I just peeled it...possibly fake sticker.......)<br />5.MRP.599 written on the pack! But the original product's price is Rs.699...........(How can a genuine product be 100 rs. cheaper than the MRP. mentioned by Amazon?.....)<br />6.It gives 16GB memory...... but I don't support using fake products<br /><br />Be careful while buying this product..........Not all are getting the fake ones...but many get the fake product and &#34;only some take it serious&#34;.....Don't support fake products guys.....that will be a small step for building a good nation.....Buy at your own risk!<br /><br />If you still don't believe me,go google for samsung memory cards without arrow sign......you won't find any.....because original cards have that sign......Don't forget that I have mentioned many other points too...<br /><br />I have copied the review given by Nishal Jeyanth since card received was as it is given in review. You can also find the photographs for the same in reviews of following two guys reviews. It was very helpful, Thanks to both of you guys...<br /> Nishal Jeyanth,  rishabh..."
"11","XX","","1","1","1","on 19 February 2016","ANONYMOUS","fake product","thank you amazon for giving me a fking fake product. it is mentioned on the cover that it is imported and marketed by &#34; samsung india electronics Pvt Ltd.&#34; but when i scaned the bar code ( which is additional sticker pasted on the correct discription) the link redirects to Reliance degital( very funny). The color of the memory card is yellowish not orange and there is no arrow mark which can be seen on all genuine samsung memory cards. The actual read and write speed of this s..t is nowhere near the orginal. and finally with the last hope i tried to register in samsung website, then i came to conclude that its a pure fake. the most funny part is that it is from &#34;cloudtail amazon&#34; and so called amazon fulfilled. lost ma trust on amazon. please give ma money back or give me a genuine one else please dont do this to anyone else."
"12","XX","","1","2","2","on 15 July 2015","ANONYMOUS","MicroSD Card review and customer Service","-The MicroSDHC card got corrupted within first week of use.<br />-The Samsung service centre is only one in pune (at Gultekadi) and with no nearby pickup points in pune<br />-The Service centre is out of stock and will only confirm in next week that is 19-08-15<br />-Think before you buy, always buy two because you need one for backup"
"13","XX","","1","6","7","on 7 July 2015","ANONYMOUS","Pathatic Product from Samsumg","Pathatic Product from Samsumg ... I am a fool that i bought this product instead of everyone recommended other brands. this memory card has stopped working with in 20 days and i lost all my data saved... and now even worst experience regarding replacement of this product... no one is taking responsibility for this product.. even samsung stores do not replace products purchased from Amazon.com... I really dont know where to go and who will replace it. this is the worst experience of my life... i am giving 1 star because i have to.. this is the minimum rating i have to give..<br /><br />I feel cheated by Amazon.in because Samsung service centre denied to replace this micro SD card because it is not an Indian product and doesnt come under indian warrenty..."
"14","XX","","1","1","1","on 18 January 2016","ANONYMOUS","Highly disappointed and searching for Service Centre","Bought this card 6 months back and my phone is reporting as defective now. I have not even removed the card after installation first time. Highly disappointed... All my data is also lost... I tried to search online for Samsung's Bangalore Service Centre for memory card and could not find one. Have asked this question in the product page and waiting for response. I am hoping at least the vendor (Cloudtail) will respond. Based on response, I will update this review.<br /><br /><a class='a-link-normal' href='/Samsung-EVO-32GB-Class-10-MicroSDHC-Memory-Card-with-Adapter-Upto-48-Mbps-speed/dp/B00L543E3K/ref=cm_cr_arp_d_rvw_txt?ie=UTF8'>Samsung EVO 32GB Class 10 MicroSDHC Memory Card with Adapter (Upto 48 Mbps speed)</a>"
"15","XX","","1","3","3","on 25 January 2016","ANONYMOUS","Fake card. Beware","Fake card.. Crashed in 5 months.. Lost all my personal data.. Got refunded from amazon."
"16","XX","","1","1","1","on 2 November 2015","ANONYMOUS","Faulty Samsung SD Evo Card!!","After using this Micro SD card for not just 45 days, the card went kaput. Completely disappointed as i bought this card specially after reading the rave reviews and because it's a Samsung Product. I tried to use the card on different phones but it won;t work at all. I can't even return it as it's out of 15 days return policy.<br /><br />All my photos and videos taken and saved in the card are no longer retrievable. This Card sucks. stay away from Samsung Micro SD cards. you just can't trust them."
"17","XX","","1","1","1","on 19 December 2015","ANONYMOUS","Bad product..","Within six months of moderate use on my Samsung Galaxy phone, this card got corrupted by itself.. tried everything from formatting in the phone and then again reformatting from the pc.. but to no avail.. Lost precious data which is never to be recovered. Being a photographer i was working on a project from past 3 months but all went to s***.. made me realize that brands which are specific for such products (in this case Sandisk) should only be used and nothing else."
"18","XX","","1","1","1","on 1 January 2016","ANONYMOUS","Never purchase samsung sd card","Not worth even one star.. Received on 27 dec and stopped working on 30th dec.. Got corrupted..  Formatting the card not working.. Not able to delete anything from it.. Its coming back automatically.. Cant send it for replacement, since i have personal data in it.. Data is accessible but delete function is not working.. First time i purchased samsung sd card.. And result was this.. 625' got wasted.. Have no option other than destroying it myself"
"19","XX","","1","1","1","on 23 January 2016","ANONYMOUS","Good read/write speed, but stopped after 3 months","Was disappointed since I was unable to register it on Samsung's website because it would not recognise the product's registration/serial number.<br />Stopped working after 3 months. The same 'Unable to erase' - 'Unable to format' error. Got in touch with Samsung Customer Support, but it will take time to reach them since their centre is at the other side of town."
"20","XX","","1","1","1","on 14 December 2015","ANONYMOUS","Received this product and after use of 1. 5 ...","Received this product and after use of 1.5 month, the card stopped working. It is not able to be read by any of the device. Seems some duplicate chinese product. I would suggest not to buy this"
"21","XX","","1","1","1","on 2 January 2016","ANONYMOUS","It was working properly, but only few days. ...","It was working properly, but only few days... after its is not working now, return policy date also crossed.<br />I lost my data as well as amount paid for this product. I am helpless now."
"22","XX","","1","1","1","on 12 February 2016","ANONYMOUS","Don't buy from cloudtail ! waste of money.","It stopped working just after 20 days. I was not satisfied at all. though I ordered another from same vendor. But i have the same issue in it now. Bad product. Don't buy from cloudtail."
"23","XX","","1","1","1","on 8 May 2015","ANONYMOUS","Data Read/Write Speed is very bad, i think sd card class 4 speed is ...","Data Read/Write Speed is very bad, i think sd card class 4 speed is much better thin this.<br />i found Data Read/Write Speed around 6MB/s...<br />Its too bad so friends don't bye this."
"24","XX","","1","1","1","on 11 March 2015","ANONYMOUS","Samsung EVO doesn't seems to class 10 but more or less Class 4.","Very slow data transfer speed while uploading and downloading. Not as per specification given as Reading Speed upto 48MB/s<br />Writing Speed upto  10MB/s, it is 615 KB/s to 755 KB/s."
"25","XX","","1","1","1","on 18 November 2015","ANONYMOUS","I didnot receive a genuine product.. The product ...","I didnot receive a genuine product.. The product is looking different from original.. Not having the triangular sign and letters are black on colour ( which should be grey in colour)"
"26","XX","","1","1","1","on 5 July 2015","ANONYMOUS","memory card corrupted within warrenty period.","I had purchased a 16 GB memory card of samsung company on 25 nov 2014.But within 1 year this memory card gets corrupted.I cannot delete existing data or cannot copy new data in it."
"27","XX","","1","5","6","on 12 December 2014","ANONYMOUS","It claims 48mb/s but the lousy card returned a max ...","It claims 48mb/s but the lousy card returned a max of 15mb/s and further dropped down. This is my first and last Samsung product."
"28","XX","","1","1","1","on 28 January 2016","ANONYMOUS","Not working","Damage product.  I bought this from amozone, but after 7 day it damaged,  it's not working properly.<br />SanDisk memory card is better than dis, we should go for sandisk. .."
"29","XX","","1","1","1","on 16 April 2015","ANONYMOUS","its not like amazon products","This memory card is not like class 10<br />in the features shows 48 mb/s transferred speed but it gives transfer speed like class 6 memory card<br />I don't like this product"
"30","XX","","1","1","1","on 24 October 2015","ANONYMOUS","I waste my money on this product of amazon","This Samsung memory card is dublicate.It is not of class 10.<br />I am very upset from Amazon .Their is no arrow mark in front and it is made in philipins. I waste my money on this product of amazon.<br />Plz amazone not to show fake details."
"31","XX","","1","1","1","on 5 December 2015","ANONYMOUS","Do Not Purchase samsung  sd card","My Samsung micro rd card64GB class 10 is not install  in my mobile, I tried  but mobile show msg.that card is damaged  so do not purchased  samsung sd card & I trust Amazon  online  shopping  but now Amazon  is also selling duplicate  thing"
"32","XX","","1","2","2","on 9 February 2016","ANONYMOUS","samsung fake memory card","stupid materials after 1 month not working if i return amazon also not supporting"
"33","XX","","1","1","1","on 20 January 2016","ANONYMOUS","Accessibilty issue after some time","Once it was stuck and I was not able to access memory card where in forcefully I have to format to make memory card in working condition. Earlier this also i have purchased same product where in now I m not able to access sd card at all"
"34","XX","","1","1","1","on 15 January 2016","ANONYMOUS","wrost product by SAMSUNG ..","Worst product..... Of SAMSUNG,  by Amazon shop....<br />I have purchased it after 3 months,  it shows.. Memory card damaged, automatically,..<br /><br />Very  worst product.... By  samsung evo 32 GB class 10...dont purchase,"
"35","XX","","1","1","1","on 25 January 2016","ANONYMOUS","Please Dont buy it.","NOT EVEN WANTED TO GIVE THIS PRODUCT -1000 STAR RATING!! TOTALLY FAKE!! DON'T BUY IT. DONT WASTE YOUR TIME AND MONEY IN BUYING IT!! SAMSUNG MEMORY CARD ARE MADE IN KOREA . THIS ONE IS MADE IN PHILLIPENS . TOTALLY FAKE!!"
"36","XX","","1","1","1","on 4 January 2016","ANONYMOUS","I can not format the data in SD Card, ...","I can not format the data in SD Card, if i delete all the data from SD Card than re insert the card in phone, all the old data automatically recovered.<br /><br />I can not delete all the data permanently from SD card/"
"37","XX","","1","1","1","on 24 November 2015","ANONYMOUS","Don't buy this product from wherever you get!","Initially it looked good, but the card got corrupt as soon as I changed my phone! By research I found it is original Samsung and not fake, still no chance of recovering it! I lost a large chunk of my data and media.."
"38","XX","","1","1","1","on 20 December 2015","ANONYMOUS","Third class memory card don't purchase","DONT PURCHASE IT.AUTOMATICALLY DATA ERASED.IF YOU CALL CUSTOMERS CARE THEN THEY WILL REFER TO SERVICE CENTRE BUT SERVICE CENTRE IS AT AHMEDABAD ONLY AND NAGPUR AT MAHARASHTRA ONLY.<br />LOTS OF PROBLEM WITH THIS."
"39","XX","","1","1","1","on 24 November 2015","ANONYMOUS","FAKE IF ITS LIGHT ORANGE AND IF IT DOENT HAVE AN ARROW","Received a fake product.. the card shd be dark orange and shd have an arrow mark. Had received a original product when I buyed from the same user 3 months back. Now just received a fake one. Thumbs down to seller"
"40","XX","","1","1","1","on 12 February 2016","ANONYMOUS","SD card damaged aft 3mnths use !!!","I had got the product and it found lot of irritation with.After inserting and using for 3 months it shows the notification sd card damaged u need to format it. after doing it i lost all my imp photos and videos."
"41","XX","","1","0","0","on 18 September 2015","ANONYMOUS","BEWARE OF FAKE MEMORY CARD AMAZON IS DELIVERING ONLY FAKE MEMORY CARD IN DISCOUNT","First of all to differentiate between fake and original by looking is:-<br />1. The ink used to print, the original one is written with grey and must have an arrow, but fake is written in black and no arrow found.<br /><br />2. Check where it is made, the card should be made in Korea, some card are also showing made in Philippines. ( Samsung also assembling its memory card in Philippines) , but if you find made in Taiwan its fake<br /><br />3. The boundary of memory card should be white if it is black then go refund/ replace it.<br /><br />And all above you can register sereal no. On Samsung website and check yourself."
"42","XX","","1","1","1","on 20 December 2015","ANONYMOUS","my card is now useless..","3 months ago i was bought this card.<br />and it was damaged last day...<br />and ots speed is very low.<br />dont buy this product.<br />my card is now useless.....<br />plsss noone buy this worst product"
"43","XX","","1","1","1","on 29 December 2015","ANONYMOUS","The card became DEAD in just 2 months of use ...","The card became DEAD in just 2 months of use and I have lost all my data!<br />When contacted the Samsung customer support they also declined to help with data recovery, though agreed to replace the card."
"44","XX","","1","1","1","on 6 December 2015","ANONYMOUS","Cheater.... not satisfied","I have placed an order Samsung 16GB EVO memory card, when I saw storage its just 14.91GB available only and I didn't any single bite.<br />Samsung is fraud making us fool<br />I just saying don't buy. Ok"
"45","XX","","1","1","1","on 28 November 2015","ANONYMOUS","CAUTION about Samsung Memory Card.","The memory card was supplied to me without adapter. The card becomes non-functional within three months. In cannot be even formatted either on phone or computer. Very bad product. Total wastage of money."
"46","XX","","1","1","1","on 3 January 2016","ANONYMOUS","Buy only if Samsung (memory card) service centre is available in your city","Buy only if customer care centre is available in your city. Within 6 months memory card got corrupted and authorized service centre is not available in my city. Poor quality....less durability product"
"47","XX","","1","2","2","on 2 January 2016","ANONYMOUS","Stopped working","This is worst product.stopped working after 3 months.dont buy this"
"48","XX","","1","1","1","on 7 December 2015","ANONYMOUS","Don't purchase this because it is showing 64gb on it ...","Don't purchase this because it is showing 64gb on it but the available memory is 59.4 gb only and the transfer speed is very low & while transferring the data it automatically stopped in the middle."
"49","XX","","1","1","1","on 22 September 2015","ANONYMOUS","Second time I received duplicate product against one purchase order ...","Second time I received duplicate product against one purchase order. As I said earlier that Samsung original EVO card must have an ARROW sign after the word EVO. But this product doesn't contain."
"50","XX","","1","2","2","on 15 July 2015","ANONYMOUS","I ordered 32GB memory card with adapter, I got ...","I  ordered 32GB memory card with adapter,  I got only memory card. I didn't get adapter with that package"
"51","XX","","1","5","6","on 15 January 2016","ANONYMOUS","Fake Product!","The card shown here in the website is oringinal one. But they will deliver you the fake one.<br />In the picture, the one I am holding is the one which they delivered. As you can see the card does not have arrow aftre EVO. Also the SAMSUNG logo on the top should be like other picture. The other picture is the original one."
"52","XX","","1","1","1","on 31 October 2015","ANONYMOUS","DONT BUY IT","Dnt buy it. I buy it a week ago and now it get write protected self without Autorin virus. Also getting complaint from my frnd who snt getting audio in movies which are in card. Its not a good product. I think its same duplicate card that is sold outside Old Delhi rly stn in 100/-"
"53","XX","","1","1","1","on 28 December 2015","ANONYMOUS","very disappointed. first it never arrived","very disappointed. first it never arrived, I got the money back and had to order it again. I finally got it, put it in and it worked - I put all my pictures and videos on and then, 4 months later, it stopped working. now all my movies are gone and the card doesn#t work anymore."
"54","XX","","1","1","1","on 4 January 2016","ANONYMOUS","Waste of Money, Not able to use it :(","I had bought this, I connected card with my laptop after opening the package. Copied few files, later I put it in my phone, It shows nothing, I couldn't format too.  Its totally waste of my money :( please do buy this from this seller/ product. please visit the shop and buy."
"55","XX","","1","1","1","on 6 January 2016","ANONYMOUS","Sandisk Is Better Than SAMSUNG","<a class='a-link-normal' href='/Samsung-Evo-16GB-10-micro-SDHC-Card-Upto-48-Mbps-speed-MB-MP16D-IN/dp/B00WMCAUYK/ref=cm_cr_arp_d_rvw_txt?ie=UTF8'>Samsung Evo 16GB 10 micro SDHC Card (Upto 48 Mbps speed) (MB-MP16D/IN)</a><a class='a-link-normal' href='/Samsung-Evo-16GB-10-micro-SDHC-Card-Upto-48-Mbps-speed-MB-MP16D-IN/dp/B00WMCAUYK/ref=cm_cr_arp_d_rvw_txt?ie=UTF8'>Samsung Evo 16GB 10 micro SDHC Card (Upto 48 Mbps speed) (MB-MP16D/IN)</a><a class='a-link-normal' href='/Samsung-Evo-16GB-10-micro-SDHC-Card-Upto-48-Mbps-speed-MB-MP16D-IN/dp/B00WMCAUYK/ref=cm_cr_arp_d_rvw_txt?ie=UTF8'>Samsung Evo 16GB 10 micro SDHC Card (Upto 48 Mbps speed) (MB-MP16D/IN)</a>"
"56","XX","","1","1","1","on 31 August 2015","ANONYMOUS","I had ordered Samsung eco 32 GB memory card with ...","I had ordered Samsung eco 32 GB memory card with adaptor .I get memory only I did not get adaptor,while there is another option for same memory card for only 7rupeess,I had paid 789 because of memory and adapter but I did not get a any adapter .don't buy this fraud"
"57","XX","","1","1","1","on 3 January 2016","ANONYMOUS","Bad quality / fake product","Within four months memory card got corrupted resulting loss of data and making card totally useless. Neither card is responding or could be re-formatted. Didn't expect inferior quality from Samsung. Moreover now I am not eligible to replace or return this product."
"58","XX","","1","1","1","on 20 October 2015","ANONYMOUS","Fake product","Fake.. Fake.. Its a fake product.as mentioned by so many people.<br />In its cover its written as manufactured in korea and in the memory card it's written as made in philippines. Cannot register for warranty in samsung because serial number is not valid."
"59","XX","","1","1","1","on 25 October 2015","ANONYMOUS","I too received a fake samsung sd memory card 1 ...","I too received a fake samsung sd memory card<br />1. i have refered with arrow near by evo and<br />2.text written is in black color insted of grey color<br />i am totally fed up with amazon whenever i received any electronic goods from amazon"
"60","XX","","1","1","1","on 9 December 2015","ANONYMOUS","When i bought it was working good. But now it showing only 28GB drive","When i bought it was working good. But now it showing only 28GB drive. Rest of the spaces are vanished. Even it is not taking format also. Then i go to the Samsung Care & they are making me disappointed by saying they don't have any software to making it right. (Even still it's in warranty).  Plz help... (Special Request to the Seller & Amazon)"
"61","XX","","1","1","1","on 18 January 2016","ANONYMOUS","NO EXPECTED SPEED","Sometimes couldn't unmount sd card.After software update the apps installed on sd card becomes unavailable.Sometimes show message to format the card.Speed is very slow when compared to class 10 card.No designation on the card to prove it to be a class 10 card.Only advantage is we can shine in front of friends as samsung card is not so popular."
"62","XX","","1","1","1","on 17 February 2016","ANONYMOUS","SAMSUNG is not responsible for the warranty on Memory Cards","While I'm keeping memory card to my mobile my device getting hange and not working. Even touch also not working. And one more thong, as these online shopping websites are writing 5Year warranty it will not be claimed as samsung is not responsible for the warranty they said and samsung confirmed it totally depends in the shopping providers."
"63","XX","","1","1","1","on 10 November 2015","ANONYMOUS","Faulty card. Does not work.","Very bad quality. I purchased it for my new MI Pad. By the time I received all my products the return date limit was crossed. When I mounted the card in the pad, it did not work. Then I tried it in my Note2 but it did not work at all. I don't know whether supplier will replace it or not. Request Amazon to intervene and help replacement."
"64","XX","","1","1","1","on 26 January 2016","ANONYMOUS","Unable to register the S/N with Samsung. May be a fake product.","Item delivered promptly.<br />However, the print over the mem card differ from the image in seller listing. Change in colour of the print and no arrow.<br /><br />****Most importantly, the serial number on the SD card is not getting registered with Samsung product registration. Hence returning the item. Seems the item is a fake.****"
"65","XX","","1","0","0","on 5 November 2015","ANONYMOUS","BAKWAS Samsung service","Customer service center are at 300 KM from my home location,Its like TO REPLACE YOUR MEMORY CARD WITH ORIGINAL BILL you require more transportation Cost and lost of 1 Day.<br /><br />They can deliver you new product home but for service they can't....how can we trust on Brand like Samsung???????????<br /><br />i talk with Customer care about service issue they are saying you have only one option left you have to go to Ahmedabad(Gujarat) from Vapi (Gujarat) 350Km Approx. with original bill and you can get replace.<br /><br />sandisk is really a good product i bought 3 pendrive and 2 memory card but till date no complain about its warrenty service i replace 1 memory card and 1 pendrive in 20Km Distance from my Home.<br /><br />Very poor Service by Samsung<br /><br />Whats the Use of 5 Year of warranty??????????<br /><br />For Samsung<br />in hindi<br />Teri Surat aa Thuuuu<br />teri Surat aa thuuuu"
"66","XX","","1","0","0","on 26 October 2015","ANONYMOUS","however now that I am wanting to return the useless card it's showing me the return policy","I wanted to buy Samsung 32 GB micro card for my Mobile phone. I did a big big mistake by ordering it from amazon it seems. It doesn't work at all. I had a memory card worth 8 gb and wanted to upgrade to 32GB. Transferring the data to the new card took me some time, however now that I am wanting to return the useless card it's showing me the return policy. I was a great fan of amazon and used to recommend every one to shop from amazon however after this horrible experience I am dead sure not to buy anything fro you. First and foremost you'll have sold a faulty product (am sure you must have got reviews just like mine for this product ) on top if that the return policy doesn't allow customer to return the defective piece. Need less to say your business has grown in india market. and you'll are loosing loyal customers. The business may grow for few months however it will not continue for sure."
"67","XX","","1","1","1","on 4 January 2016","ANONYMOUS","Other cards are working fine with the same phone","Card was has not worked since I gifted it. The phone is unable to recognise it. Other cards are working fine with the same phone. Not able to format the card either. Unable to get information to return/replace it. The Samsung India website does not have this card model number listed so unable to process warranty claim!"
"68","XX","","1","1","1","on 16 December 2015","ANONYMOUS","NOT A GENUINE PRODUCT","THIS CARD IS NOT GENUINE<br />If anyone bought this card please  compare with it the given image.Like the small arrow after EVO and the color of the description &#34;microsd hc&#34; is somewhat ash in original in this  card it is black. And the irony is i was brought to this seller by samsung official website!!!"
"69","XX","","1","1","1","on 6 November 2015","ANONYMOUS","Received Fake product","There is difference in the quality.I didn't get what is shown in the product details. It work fine though. Speed is way too low than what we expect from a class 10 sd card. I immediately placed refund request right on the day I received it. Waiting for the COURIER WALA to pick it up. They are late by 24 hrs."
"70","XX","","1","2","2","on 24 January 2016","ANONYMOUS","Currupt after 2months","Card  corrupt after 2 months usage. Don't buy this item"
"71","XX","","1","1","1","on 28 January 2016","ANONYMOUS","No SIDE ARROW mark on the memory card I received","I have received a fake Samsung Evo 16GB Class 10 micro SDHC Card. The product I received has no SIDE ARROW mark as shown in the product image on the website. UNEXPECTED!"
"72","XX","","1","1","1","on 30 December 2015","ANONYMOUS","duplicate product","Dont purchase. Chip not format &amp; we cant use. U can call me 08146618511 (varinder kumar) for more details of this product. Duplicate product. Wrong returned adrress."
"73","XX","","1","1","1","on 17 December 2015","ANONYMOUS","No any Samsung service centre taking responsibility of replacing it my SD card is under 10 years warranty","No any Samsung Service centre<br /> taking responsibility of<br />Warranty of my<br />32 GB SMSUNG evo<br />SD card ..<br />SD card is come with<br /> 10 years Warranty"
"74","XX","","1","1","1","on 11 October 2015","ANONYMOUS","Warranty registration failed as Sr. no. is not ...","Warranty registration failed as Sr.no. is not being accepted.What's about tall claim of &#34;10 YEARS WARRANTY&#34;.Or should we presume that the product is a FAKE one."
"75","XX","","1","1","1","on 20 November 2015","ANONYMOUS","The product stopped working from yeasterday after 2 months of ...","The product stopped working from yeasterday after 2 months of usage. It was suddenly stopped worked while I was playing songs in my mobile.<br /><br />Fake product!!"
"76","XX","","1","1","1","on 14 February 2016","ANONYMOUS","bad product","Very bad experience. I used it for my mobile and after 4 months it is not working,unreadable by mobile and laptop.<br />Please suggest me about warranty service"
"77","XX","","1","2","2","on 29 August 2015","ANONYMOUS","Not working","Memory card corrupted not working in another mobile"
"78","XX","","1","2","2","on 6 January 2015","ANONYMOUS","One Star","Its not giving speed more than 10mbps dont buy this"
"79","XX","","1","2","2","on 30 September 2014","ANONYMOUS","not goo","Speed is slow not fast as comparative class10 cards"
"80","XX","","1","1","1","on 10 February 2016","ANONYMOUS","Waste of money and time","It's my 3rd purchase with Amazon and first time I am totally dissapointed. First time I received such a worse /fake item from Amazon.<br />So Return initiated."
"81","XX","","1","1","1","on 29 October 2015","ANONYMOUS","I have buyed this memory card a week ago, ...","I have buyed this memory card a week ago,when I booked my card that time the original mrp was 1299 but now it reduced to 948.this is real cheating by amazon"
"82","XX","","1","3","4","on 27 October 2015","ANONYMOUS","i had my doubts so i check for the following 1) i checked for writing speed its 9mbps instead of the mentioned 48mbps 2) origina","I got a fake card and i shall tell u hw i found out. som people r saying if the printing on card is in black instead of gray its a fake. Som people are saying even though its printed in black its original.........I got such a card which i ordered on 15th oct.......printing is in black......i had my doubts so i check for the following<br />1) i checked for writing speed its 9mbps instead of the mentioned 48mbps<br />2) original packing is not pure white its dirt white in color<br />3) edges of memory card are not pointed like the original card<br />4) when i turned back the package i found a sticker with manufactured by samsung electronis KOREA writings on it. but on the lower left its mentioned  Made in Phillippines (made in both phillippines and korea for indian market? hahaha)<br />5)here comes the fun part (refer the attached pics) i lifted the sticker up and was surprised to see two different barcodes and two different serial numbers (Sno on sticker-8 806086 078467 with model code MB-MP16D/IN And Sno below the sticker read -8 806086 078160 with model code MB-MP16D/APC)<br />  IN on model number refers to INDIA and APC refers to AMAZON PIRACY CORPORATION i think........seems like amazon has its own pirate market producing counterfeit products. If u get such a product then it is a fake and u may loose ur valuable data one day if u decide to live with it."
"83","XX","","1","1","1","on 18 January 2016","ANONYMOUS","Not recommendable","Bought it in Oct 2015,its Jan 2016 and not working!! I had saved data in the memory card bought from Amazon but all gone. Lower the price lower the grade!!"
"84","XX","","1","1","1","on 11 February 2016","ANONYMOUS","Samsung EVO","I received a samsung micro sd card from amazon in Oct and it worked fine for 3 months... now the card is not working and I don't know what to do with it."
"85","XX","","1","1","1","on 12 November 2015","ANONYMOUS","Its a fake SD Card. I got a fake ...","Its a fake SD Card.<br /><br />I got a fake card today.Cloudtail replaces it with genuine, it will be ok.<br />If not. I'll complain against Cloudtail."
"86","XX","","1","1","1","on 1 November 2015","ANONYMOUS","download failed","Its not even one & half months snc i got it & suddenly it stopped downloading pictures & audios ....14gb still left... I donno wat is the problem :( :("
"87","XX","","1","1","1","on 30 December 2015","ANONYMOUS","Worst from amazon","Not a good product... After using it for 2 months its not working... And Amazon.in did not help me with this matter... Though it is in warranty period"
"88","XX","","1","1","1","on 21 November 2015","ANONYMOUS","i had stored some movies in the sd card one ...","i had stored some movies in the sd card one day and when i checked after some days in computer the sd card was empty there where about 20 to 30 movies"
